Date,ASML.AS,BESI.AS,IFX.DE,HSBA.L,INGA.AS,ISP.MI,ABI.BR,RI.PA,BN.PA,TSCO.L
2024-07-17,860.4227294921875,152.1547088623047,34.61376953125,666.2957763671875,15.630789756774902,3.3690977096557617,55.23667907714844,121.15361785888672,57.118019104003906,321.4799499511719
2024-07-18,828.4124755859375,145.26522827148438,34.152976989746094,663.0977172851562,15.628949165344238,3.3871071338653564,55.334964752197266,121.58289337158203,57.29298782348633,324.7786865234375
2024-07-19,819.520751953125,143.45736694335938,32.80033493041992,659.69970703125,15.498154640197754,3.3663270473480225,54.529022216796875,119.10259246826172,56.86528396606445,325.8782958984375
2024-07-20,819.520751953125,143.45736694335938,32.80033493041992,659.69970703125,15.498154640197754,3.3663270473480225,54.529022216796875,119.10259246826172,56.86528396606445,325.8782958984375
2024-07-21,819.520751953125,143.45736694335938,32.80033493041992,659.69970703125,15.498154640197754,3.3663270473480225,54.529022216796875,119.10259246826172,56.86528396606445,325.8782958984375
2024-07-22,840.2681274414062,147.70831298828125,33.90028762817383,667.1951293945312,15.71921443939209,3.4309754371643066,55.05976486206055,121.48750305175781,57.059696197509766,326.0782165527344
2024-07-23,850.5430297851562,150.20025634765625,32.770606994628906,665.6961059570312,15.741320610046387,3.4577581882476807,54.843536376953125,121.10591888427734,56.92361068725586,325.7783203125
2024-07-24,821.595458984375,137.4473876953125,32.294952392578125,662.5980224609375,15.686056137084961,3.4402108192443848,54.72559356689453,119.24568176269531,56.57366943359375,327.0778503417969
2024-07-25,789.9804077148438,118.04938507080078,30.204055786132812,660.5991821289062,15.604998588562012,3.4166605472564697,54.90250778198242,120.19965362548828,56.76808166503906,325.4784240722656
2024-07-26,810.6289672851562,120.10157012939453,30.44683837890625,664.7966918945312,15.67500114440918,3.421278238296509,55.197364807128906,121.86909484863281,57.39019775390625,326.9779052734375
2024-07-27,810.6289672851562,120.10157012939453,30.44683837890625,664.7966918945312,15.67500114440918,3.421278238296509,55.197364807128906,121.86909484863281,57.39019775390625,326.9779052734375
2024-07-28,810.6289672851562,120.10157012939453,30.44683837890625,664.7966918945312,15.67500114440918,3.421278238296509,55.197364807128906,121.86909484863281,57.39019775390625,326.9779052734375
2024-07-29,798.0783081054688,116.29037475585938,31.130592346191406,669.59375,15.53315544128418,3.3871071338653564,54.13587951660156,119.29338836669922,56.84584426879883,330.7764587402344
2024-07-30,797.4844360351562,114.23818969726562,31.31391716003418,676.4895629882812,15.503681182861328,3.5071680545806885,54.076908111572266,116.9084701538086,57.19578552246094,331.576171875
2024-07-31,841.82763671875,116.43695831298828,31.759841918945312,703.5731201171875,15.428152084350586,3.463761329650879,54.0179328918457,118.2917251586914,58.47889709472656,331.4762268066406
2024-08-01,821.4376220703125,112.52803802490234,30.818443298339844,658.1006469726562,14.833131790161133,3.328000068664551,55.3742790222168,117.05155944824219,58.148399353027344,329.97674560546875
2024-08-02,729.5838623046875,102.02281188964844,29.262657165527344,635.9141845703125,14.461013793945312,3.1811561584472656,56.5930290222168,117.48085021972656,59.820335388183594,326.5780334472656
2024-08-03,729.5838623046875,102.02281188964844,29.262657165527344,635.9141845703125,14.461013793945312,3.1811561584472656,56.5930290222168,117.48085021972656,59.820335388183594,326.5780334472656
2024-08-04,729.5838623046875,102.02281188964844,29.262657165527344,635.9141845703125,14.461013793945312,3.1811561584472656,56.5930290222168,117.48085021972656,59.820335388183594,326.5780334472656
2024-08-05,738.3931274414062,104.80792236328125,29.65407943725586,625.4205322265625,14.061568260192871,3.150217294692993,54.666622161865234,116.9084701538086,58.80939865112305,320.9801330566406
2024-08-06,772.1454467773438,107.69074249267578,29.465801239013672,627.6192016601562,13.927793502807617,3.104963541030884,54.194847106933594,115.47753143310547,58.49834060668945,320.0804748535156
2024-08-07,787.88330078125,111.30650329589844,30.09505271911621,640.2114868164062,14.298974990844727,3.1908533573150635,54.843536376953125,116.57457733154297,59.042694091796875,329.1770324707031
2024-08-08,786.20068359375,109.5474853515625,30.045503616333008,639.2120971679688,14.263176918029785,3.180232524871826,54.6273078918457,116.0499038696289,58.82883834838867,328.8771667480469
2024-08-09,776.0056762695312,109.64520263671875,29.891908645629883,642.1104125976562,14.323470115661621,3.188082695007324,54.50936508178711,116.57457733154297,58.42057418823242,330.3766174316406
2024-08-10,776.0056762695312,109.64520263671875,29.891908645629883,642.1104125976562,14.323470115661621,3.188082695007324,54.50936508178711,116.57457733154297,58.42057418823242,330.3766174316406
2024-08-11,776.0056762695312,109.64520263671875,29.891908645629883,642.1104125976562,14.323470115661621,3.188082695007324,54.50936508178711,116.57457733154297,58.42057418823242,330.3766174316406
2024-08-12,776.5994873046875,112.96778869628906,30.00586700439453,643.5095825195312,14.349847793579102,3.2051682472229004,54.253822326660156,116.19300079345703,58.45945739746094,333.37548828125
2024-08-13,781.4496459960938,113.01665496826172,30.025684356689453,645.108642578125,14.442171096801758,3.199627161026001,53.91965103149414,115.90680694580078,58.323368072509766,334.87493896484375
2024-08-14,791.149658203125,113.45640563964844,30.100006103515625,649.406005859375,14.451593399047852,3.2222540378570557,53.97861862182617,116.62228393554688,58.92604446411133,340.47283935546875
2024-08-15,823.5162353515625,117.2676010131836,31.37337303161621,655.4788208007812,14.819005012512207,3.2222540378570557,54.253822326660156,118.2440185546875,58.71219253540039,341.0726318359375
2024-08-16,824.0111694335938,118.29369354248047,31.259414672851562,656.2784423828125,14.8284273147583,3.3219966888427734,54.09656524658203,117.24235534667969,58.80939865112305,341.0726318359375
2024-08-17,824.0111694335938,118.29369354248047,31.259414672851562,656.2784423828125,14.8284273147583,3.3219966888427734,54.09656524658203,117.24235534667969,58.80939865112305,341.0726318359375
2024-08-18,824.0111694335938,118.29369354248047,31.259414672851562,656.2784423828125,14.8284273147583,3.3219966888427734,54.09656524658203,117.24235534667969,58.80939865112305,341.0726318359375
2024-08-19,820.9428100585938,119.1731948852539,31.274276733398438,663.2749633789062,14.967855453491211,3.3376972675323486,54.13587951660156,118.19632720947266,59.023250579833984,341.27252197265625
2024-08-20,824.110107421875,119.7595443725586,31.34859848022461,650.7811279296875,14.87741470336914,3.319688320159912,53.4478759765625,115.62061309814453,58.88716506958008,338.6734924316406
2024-08-21,834.7009887695312,120.68790435791016,31.819299697875977,653.1799926757812,14.852921485900879,3.3395442962646484,53.742733001708984,119.05489349365234,58.63442611694336,339.6731262207031
2024-08-22,824.506103515625,119.61295318603516,31.824254989624023,653.7796630859375,14.903794288635254,3.345085620880127,54.0572509765625,119.67497253417969,59.15933609008789,346.4706115722656
2024-08-23,810.4508056640625,116.82785034179688,31.908485412597656,654.37939453125,15.056411743164062,3.3963425159454346,54.214508056640625,120.58123779296875,59.120452880859375,348.9696960449219
2024-08-24,810.4508056640625,116.82785034179688,31.908485412597656,654.37939453125,15.056411743164062,3.3963425159454346,54.214508056640625,120.58123779296875,59.120452880859375,348.9696960449219
2024-08-25,810.4508056640625,116.82785034179688,31.908485412597656,654.37939453125,15.056411743164062,3.3963425159454346,54.214508056640625,120.58123779296875,59.120452880859375,348.9696960449219
2024-08-26,788.8731079101562,116.38809204101562,31.84902572631836,654.37939453125,15.063947677612305,3.382951021194458,54.076908111572266,121.15361785888672,59.52872085571289,348.9696960449219
2024-08-27,786.1016845703125,115.50858306884766,32.096763610839844,660.5763549804688,15.214682579040527,3.4171223640441895,54.48970413208008,121.53520965576172,59.76201248168945,351.5687255859375
2024-08-28,791.2487182617188,115.89947509765625,32.05217361450195,659.376953125,15.195839881896973,3.4185075759887695,54.31278991699219,122.67996978759766,60.50077819824219,348.1699523925781
2024-08-29,814.6079711914062,118.83116912841797,32.56250762939453,660.4763793945312,15.371068000793457,3.4434430599212646,54.568336486816406,125.1125717163086,60.69518280029297,352.368408203125
2024-08-30,803.7201538085938,115.1176986694336,32.70124053955078,666.37353515625,15.444549560546875,3.4766910076141357,54.352108001708984,122.87075805664062,61.04512405395508,353.5679626464844
2024-08-31,803.7201538085938,115.1176986694336,32.70124053955078,666.37353515625,15.444549560546875,3.4766910076141357,54.352108001708984,122.87075805664062,61.04512405395508,353.5679626464844
2024-09-01,803.7201538085938,115.1176986694336,32.70124053955078,666.37353515625,15.444549560546875,3.4766910076141357,54.352108001708984,122.87075805664062,61.04512405395508,353.5679626464844
2024-09-02,810.3519287109375,115.21542358398438,32.52286911010742,665.5739135742188,15.453970909118652,3.4850029945373535,54.253822326660156,123.87242889404297,61.4339485168457,355.9670715332031
2024-09-03,774.8179321289062,109.9383773803711,31.001768112182617,658.07763671875,15.299469947814941,3.4277429580688477,54.705936431884766,121.91679382324219,61.99774169921875,361.5649719238281
2024-09-04,728.89111328125,108.27709197998047,29.81758689880371,658.37744140625,15.152504920959473,3.430051803588867,55.55119705200195,119.48417663574219,62.65873718261719,362.7645263671875
2024-09-05,712.6583251953125,104.80792236328125,29.772993087768555,660.5763549804688,15.19960880279541,3.4642231464385986,56.278507232666016,118.48251342773438,62.61985397338867,366.06329345703125
2024-09-06,674.055908203125,101.38761138916016,28.717636108398438,648.4822998046875,15.041337966918945,3.386183500289917,55.590511322021484,117.48085021972656,63.39750289916992,366.463134765625
2024-09-07,674.055908203125,101.38761138916016,28.717636108398438,648.4822998046875,15.041337966918945,3.386183500289917,55.590511322021484,117.48085021972656,63.39750289916992,366.463134765625
2024-09-08,674.055908203125,101.38761138916016,28.717636108398438,648.4822998046875,15.041337966918945,3.386183500289917,55.590511322021484,117.48085021972656,63.39750289916992,366.463134765625
2024-09-09,669.6018676757812,102.7557373046875,28.970327377319336,660.7762451171875,15.22787094116211,3.441596269607544,56.76993942260742,118.57791137695312,63.90296936035156,368.5623779296875
2024-09-10,665.6426391601562,102.12053680419922,28.26180076599121,648.6821899414062,15.063947677612305,3.4069631099700928,57.28102493286133,119.05489349365234,64.23347473144531,367.4627685546875
2024-09-11,690.9816284179688,105.24767303466797,28.618539810180664,648.7821044921875,15.124242782592773,3.412966251373291,57.26136779785156,120.72433471679688,63.94185256958008,366.5631103515625
2024-09-12,715.0338134765625,109.25431823730469,28.990144729614258,655.2789916992188,15.310775756835938,3.4485228061676025,57.53657150268555,123.34774017333984,63.55302810668945,368.86224365234375
2024-09-13,726.5155639648438,110.57357788085938,29.55498695373535,658.37744140625,15.484119415283203,3.4679174423217773,57.55622863769531,119.9611587524414,63.261417388916016,364.3639221191406
2024-09-14,726.5155639648438,110.57357788085938,29.55498695373535,658.37744140625,15.484119415283203,3.4679174423217773,57.55622863769531,119.9611587524414,63.261417388916016,364.3639221191406
2024-09-15,726.5155639648438,110.57357788085938,29.55498695373535,658.37744140625,15.484119415283203,3.4679174423217773,57.55622863769531,119.9611587524414,63.261417388916016,364.3639221191406
2024-09-16,712.559326171875,108.71684265136719,28.78700065612793,654.37939453125,15.354111671447754,3.4531407356262207,57.1237678527832,120.48584747314453,63.47526931762695,370.4616394042969
2024-09-17,718.59716796875,110.4758529663086,29.713537216186523,661.4759521484375,15.504844665527344,3.4771528244018555,57.00582504272461,120.77202606201172,62.89202880859375,369.06219482421875
2024-09-18,707.7093505859375,109.59634399414062,29.90181541442871,657.9776611328125,15.529338836669922,3.4799232482910156,56.33748245239258,118.81640625,62.71706008911133,368.262451171875
2024-09-19,740.2738037109375,114.28704833984375,30.55584144592285,668.9722290039062,15.71587085723877,3.511323928833008,56.45542526245117,122.87075805664062,62.833709716796875,365.3635559082031
2024-09-20,709.3919677734375,109.05886840820312,28.806819915771484,660.1765747070312,15.721525192260742,3.5325655937194824,55.62982177734375,122.20298767089844,62.65873718261719,363.2643127441406
2024-09-21,709.3919677734375,109.05886840820312,28.806819915771484,660.1765747070312,15.721525192260742,3.5325655937194824,55.62982177734375,122.20298767089844,62.65873718261719,363.2643127441406
2024-09-22,709.3919677734375,109.05886840820312,28.806819915771484,660.1765747070312,15.721525192260742,3.5325655937194824,55.62982177734375,122.20298767089844,62.65873718261719,363.2643127441406
2024-09-23,710.9755859375,104.80792236328125,28.76222801208496,670.37158203125,15.585864067077637,3.4660701751708984,55.8657112121582,122.25067138671875,63.125328063964844,365.76336669921875
2024-09-24,720.1807861328125,105.63856506347656,29.223018646240234,671.870849609375,15.608474731445312,3.488697052001953,56.76993942260742,123.96781158447266,63.59191131591797,364.16400146484375
2024-09-25,727.50537109375,106.66465759277344,29.193288803100586,665.4739990234375,15.346575736999512,3.488697052001953,55.767425537109375,123.53853607177734,63.183650970458984,365.76336669921875
2024-09-26,752.052490234375,110.0849609375,30.35765266418457,679.4671020507812,15.64427375793457,3.5796663761138916,57.55622863769531,130.59786987304688,63.261417388916016,358.3661804199219
2024-09-27,749.5779418945312,111.35535430908203,32.39900207519531,680.5665893554688,15.572674751281738,3.574587106704712,58.59805679321289,133.26898193359375,63.72800064086914,360.5653381347656
2024-09-28,749.5779418945312,111.35535430908203,32.39900207519531,680.5665893554688,15.572674751281738,3.574587106704712,58.59805679321289,133.26898193359375,63.72800064086914,360.5653381347656
2024-09-29,749.5779418945312,111.35535430908203,32.39900207519531,680.5665893554688,15.572674751281738,3.574587106704712,58.59805679321289,133.26898193359375,63.72800064086914,360.5653381347656
2024-09-30,737.9971923828125,110.96446990966797,31.175182342529297,668.872314453125,15.331501007080078,3.544110059738159,58.3621711730957,129.35772705078125,63.51414489746094,358.56610107421875
2024-10-01,734.2359619140625,107.73960876464844,30.327922821044922,664.3744506835938,15.04322338104248,3.4499082565307617,59.28606033325195,128.02215576171875,63.47526931762695,359.36578369140625
2024-10-02,749.677001953125,110.91560363769531,30.35765266418457,675.6688842773438,15.04322338104248,3.431899070739746,59.010860443115234,129.02383422851562,63.14476776123047,354.7674865722656
2024-10-03,747.4003295898438,110.28040313720703,29.49057388305664,684.66455078125,14.901909828186035,3.4041926860809326,59.20743179321289,126.78201293945312,62.65873718261719,363.8641052246094
2024-10-04,749.77587890625,110.03609466552734,30.090097427368164,691.461181640625,15.079022407531738,3.4757673740386963,59.16811752319336,125.01718139648438,62.23103332519531,362.0647888183594
2024-10-05,749.77587890625,110.03609466552734,30.090097427368164,691.461181640625,15.079022407531738,3.4757673740386963,59.16811752319336,125.01718139648438,62.23103332519531,362.0647888183594
2024-10-06,749.77587890625,110.03609466552734,30.090097427368164,691.461181640625,15.079022407531738,3.4757673740386963,59.16811752319336,125.01718139648438,62.23103332519531,362.0647888183594
2024-10-07,739.9768676757812,108.42366790771484,30.159461975097656,694.8595581054688,15.220335006713867,3.5122475624084473,58.3621711730957,125.39875793457031,62.60041809082031,359.6656799316406
2024-10-08,744.430908203125,108.42366790771484,29.60453224182129,665.6738891601562,15.12047290802002,3.496547222137451,57.51691436767578,120.1519546508789,62.63930130004883,360.26544189453125
2024-10-09,759.6739501953125,109.20545196533203,30.327922821044922,669.0722045898438,14.745523452758789,3.5168654918670654,57.83142852783203,120.53353881835938,62.87259292602539,364.16400146484375
2024-10-10,754.8239135742188,106.42034912109375,30.134689331054688,671.870849609375,14.869878768920898,3.5556540489196777,57.7527961730957,120.1519546508789,62.911476135253906,359.3077392578125
2024-10-11,762.8412475585938,107.69074249267578,30.139644622802734,672.8703002929688,15.026265144348145,3.593519687652588,58.3621711730957,120.39044189453125,63.10588455200195,357.1083068847656
2024-10-12,762.8412475585938,107.69074249267578,30.139644622802734,672.8703002929688,15.026265144348145,3.593519687652588,58.3621711730957,120.39044189453125,63.10588455200195,357.1083068847656
2024-10-13,762.8412475585938,107.69074249267578,30.139644622802734,672.8703002929688,15.026265144348145,3.593519687652588,58.3621711730957,120.39044189453125,63.10588455200195,357.1083068847656
2024-10-14,783.9241333007812,111.20877838134766,30.763940811157227,675.4690551757812,15.030034065246582,3.6226112842559814,58.578399658203125,119.62727355957031,63.280853271484375,356.4084777832031
2024-10-15,661.2874755859375,98.84681701660156,30.199100494384766,668.872314453125,15.073369026184082,3.629999876022339,59.44331741333008,118.7686996459961,63.766883850097656,356.5084533691406
2024-10-16,627.436279296875,97.60572814941406,30.100006103515625,672.4705200195312,14.935824394226074,3.620302677154541,58.892913818359375,117.81474304199219,63.59191131591797,355.00885009765625
2024-10-17,627.733154296875,98.60250854492188,30.605388641357422,677.66796875,15.058296203613281,3.6669416427612305,59.52194595336914,119.9611587524414,63.31973648071289,362.0070495605469
2024-10-18,657.7242431640625,101.33875274658203,30.486474990844727,680.2666625976562,15.054527282714844,3.694186210632324,59.679203033447266,121.77369689941406,62.98924255371094,361.70709228515625
2024-10-19,657.7242431640625,101.33875274658203,30.486474990844727,680.2666625976562,15.054527282714844,3.694186210632324,59.679203033447266,121.77369689941406,62.98924255371094,361.70709228515625
2024-10-20,657.7242431640625,101.33875274658203,30.486474990844727,680.2666625976562,15.054527282714844,3.694186210632324,59.679203033447266,121.77369689941406,62.98924255371094,361.70709228515625
2024-10-21,650.8944702148438,99.0422592163086,29.703628540039062,675.0692749023438,14.958436012268066,3.661400079727173,59.148460388183594,120.19965362548828,62.853153228759766,357.1083068847656
2024-10-22,660.0007934570312,99.13998413085938,29.406343460083008,681.166259765625,14.773786544799805,3.6304614543914795,58.696346282958984,121.05821990966797,62.5615348815918,356.0085754394531
2024-10-23,652.0823364257812,98.01617431640625,30.075233459472656,679.567138671875,14.687113761901855,3.58705472946167,58.73565673828125,119.24568176269531,62.21159362792969,353.50921630859375
2024-10-24,654.5568237304688,103.58638000488281,30.352697372436523,679.567138671875,14.628704071044922,3.5828988552093506,58.833946228027344,119.00719451904297,63.92241287231445,356.5084533691406
2024-10-25,657.3282470703125,103.24435424804688,30.42206382751465,681.7659912109375,14.770018577575684,3.5796663761138916,58.519432067871094,117.67164611816406,63.94185256958008,352.70941162109375
2024-10-26,657.3282470703125,103.24435424804688,30.42206382751465,681.7659912109375,14.770018577575684,3.5796663761138916,58.519432067871094,117.67164611816406,63.94185256958008,352.70941162109375
2024-10-27,657.3282470703125,103.24435424804688,30.42206382751465,681.7659912109375,14.770018577575684,3.5796663761138916,58.519432067871094,117.67164611816406,63.94185256958008,352.70941162109375
2024-10-28,648.8159790039062,102.12053680419922,30.699527740478516,691.7610473632812,14.86799430847168,3.62630558013916,58.71600341796875,118.48251342773438,65.55546569824219,353.50921630859375
2024-10-29,650.0263671875,102.46256256103516,30.511249542236328,713.3505249023438,14.834080696105957,3.66925048828125,58.4801139831543,117.33776092529297,65.18608093261719,348.1106262207031
2024-10-30,628.9937744140625,99.62859344482422,29.45093536376953,705.8541870117188,14.653199195861816,3.6429293155670166,57.37931442260742,112.23403930664062,64.35011291503906,347.3108215332031
2024-10-31,616.2948608398438,95.70990753173828,28.76222801208496,711.3514404296875,14.766249656677246,3.636002779006958,54.03759002685547,108.99056243896484,63.86408615112305,342.1121520996094
2024-11-01,622.1482543945312,98.7979507446289,28.76222801208496,709.25244140625,14.820890426635742,3.725125312805176,54.194847106933594,109.99222564697266,64.21402740478516,347.9106750488281
2024-11-02,622.1482543945312,98.7979507446289,28.76222801208496,709.25244140625,14.820890426635742,3.725125312805176,54.194847106933594,109.99222564697266,64.21402740478516,347.9106750488281
2024-11-03,622.1482543945312,98.7979507446289,28.76222801208496,709.25244140625,14.820890426635742,3.725125312805176,54.194847106933594,109.99222564697266,64.21402740478516,347.9106750488281
2024-11-04,613.3184814453125,98.30934143066406,28.91582489013672,717.3485717773438,14.932056427001953,3.7574493885040283,53.03507614135742,109.7060317993164,64.35011291503906,351.7096862792969
2024-11-05,619.07275390625,99.62859344482422,29.074377059936523,722.0462646484375,14.71726131439209,3.7865407466888428,53.03507614135742,108.46587371826172,64.77782440185547,353.80914306640625
2024-11-06,605.9769287109375,100.75241088867188,28.142887115478516,723.8453369140625,14.298974990844727,3.6683266162872314,51.83599090576172,104.88850402832031,63.65024185180664,357.208251953125
2024-11-07,619.7672119140625,106.3226318359375,28.677997589111328,715.326904296875,14.116209983825684,3.560271978378296,52.799190521240234,107.70270538330078,63.708560943603516,348.4105224609375
2024-11-08,616.5924682617188,107.00668334960938,28.52440071105957,689.7366943359375,14.121862411499023,3.5422627925872803,52.38638687133789,107.46421813964844,63.689117431640625,345.11138916015625
2024-11-09,616.5924682617188,107.00668334960938,28.52440071105957,689.7366943359375,14.121862411499023,3.5422627925872803,52.38638687133789,107.46421813964844,63.689117431640625,345.11138916015625
2024-11-10,616.5924682617188,107.00668334960938,28.52440071105957,689.7366943359375,14.121862411499023,3.5422627925872803,52.38638687133789,107.46421813964844,63.689117431640625,345.11138916015625
2024-11-11,622.3466796875,107.73960876464844,29.49057388305664,698.9331665039062,14.234912872314453,3.600907802581787,52.72056198120117,107.75039672851562,63.72800064086914,343.81170654296875
2024-11-12,625.322998046875,111.5508041381836,30.570707321166992,693.63525390625,13.986202239990234,3.512709140777588,51.600101470947266,105.36548614501953,62.853153228759766,341.7122497558594
2024-11-13,622.7435302734375,109.05886840820312,29.133832931518555,700.5325927734375,13.78271198272705,3.5307185649871826,51.71804428100586,104.45922088623047,62.6976203918457,340.1126708984375
2024-11-14,666.296875,114.58021545410156,30.486474990844727,705.9305419921875,13.976781845092773,3.6064493656158447,52.70090103149414,105.55628204345703,63.45582580566406,341.8122253417969
2024-11-15,629.98583984375,111.74625396728516,30.015777587890625,716.5264282226562,14.110557556152344,3.6018316745758057,52.2684440612793,104.02993774414062,63.16421127319336,345.61126708984375
2024-11-16,629.98583984375,111.74625396728516,30.015777587890625,716.5264282226562,14.110557556152344,3.6018316745758057,52.2684440612793,104.02993774414062,63.16421127319336,345.61126708984375
2024-11-17,629.98583984375,111.74625396728516,30.015777587890625,716.5264282226562,14.110557556152344,3.6018316745758057,52.2684440612793,104.02993774414062,63.16421127319336,345.61126708984375
2024-11-18,624.6284790039062,108.03278350830078,29.470754623413086,727.522216796875,14.219840049743652,3.6269383430480957,52.46501922607422,104.45922088623047,63.16421127319336,347.8106689453125
2024-11-19,619.7672119140625,105.2965316772461,28.836549758911133,724.0235595703125,14.084179878234863,3.5868642330169678,52.091529846191406,103.93453979492188,63.2225341796875,347.8106689453125
2024-11-20,611.6319580078125,104.66133117675781,28.856369018554688,722.2243041992188,14.040843963623047,3.5694828033447266,51.423187255859375,102.78978729248047,63.33918380737305,348.5105285644531
